PERSON_NUMBER;PERSON_NUMBER_ADD;SURNAME;FIRST_NAME;MIDDLE_NAME;MANAGER_FULL_NAME;POSITION_NAME;TB_CODE;GOSB_CODE;BUSINESS_BLOCK;PRIORITY_TYPE;KPK_CODE;KPK_NAME;ROLE_CODE;UCH_CODE;GENDER;ORG_UNIT_CODE
21787828293357907459;21787828293357907459;Зайцев;Даниил;Михайлович;Егорова Василиса Семёновна;Ведущий специалист;09;929242;Финансы;1;00000156;КПК Восток;R002;1;1;09929242
56805554942312622737;56805554942312622737;Кузьмина;Валерия;Николаевна;Беляев Валерий Степанович;Разработчик;01;153860;Финансы;0;00000157;КПК Запад;R008;1;2;01153860
99671515978257978530;99671515978257978530;Кузьмин;Иван;Иванович;Волкова Виктория Вадимовна;Консультант;07;317845;Корпоративный;0;00000158;КПК Восток;R001;1;1;07317845
89282630995959281303;89282630995959281303;Морозова;Кристина;Викторовна;Орлов Никита Константинович;Бизнес-архитектор;06;2674;Финансы;1;00000159;КПК Запад;R004;1;2;06267400
90778707026019458604;90778707026019458604;Попов;Олег;Вячеславович;Сидоров Аркадий Григорьевич;Руководитель группы;09;411928;Розничный;1;00000160;КПК Центр;R003;1;1;09411928
05916091504634033578;05916091504634033578;Воробьева;Мария;Алексеевна;Смирнова Алиса Владимировна;Руководитель группы;09;650213;Технологии;1;00000161;КПК Север;R010;0;2;09650213
22616395672666567619;22616395672666567619;Кузнецов;Виталий;Тимурович;Соловьёв Вадим Витальевич;Эксперт;05;2674;Корпоративный;1;00000162;КПК Запад;R006;0;1;05267400
17061754630325819127;17061754630325819127;Волков;Максим;Иванович;Куликова Мария Вадимовна;Разработчик;06;7003;Финансы;0;00000163;КПК Юг;R003;0;1;06700300
77806088258564697312;77806088258564697312;Воробьев;Виталий;Вячеславович;Морозов Филипп Романович;Главный специалист;01;126796;Технологии;0;00000164;КПК Центр;R008;1;1;01126796
71768174826210280011;71768174826210280011;Кузнецов;Георгий;Андреевич;Кузьмин Дмитрий Вячеславович;Разработчик;08;378998;не участник;0;00000165;КПК Восток;R010;1;1;08378998
77801317634286465313;77801317634286465313;Сидорова;Милана;Фёдоровна;Егоров Степан Павлович;Эксперт;02;3615;Технологии;0;00000166;КПК Запад;R006;0;2;02361500
00395076079094968785;00395076079094968785;Андреева;Олеся;Константиновна;Беляев Ярослав Аркадьевич;Разработчик;08;554325;Корпоративный;0;00000167;КПК Восток;R004;0;2;08554325
57029657668735853835;57029657668735853835;Кузнецов;Роман;Петрович;Ильин Дмитрий Степанович;Главный специалист;10;124126;Операционный;0;00000168;КПК Север;R010;1;1;10124126
66087192258513959398;66087192258513959398;Гусева;Софья;Дмитриевна;Смирнов Филипп Степанович;Консультант;01;228571;не участник;0;00000169;КПК Север;R001;0;2;01228571
66801968639453492536;66801968639453492536;Кудрявцева;Елизавета;Игоревна;Киселева Мария Петровна;Главный специалист;09;565203;Операционный;0;00000170;КПК Восток;R003;1;2;09565203
31361253456679289050;31361253456679289050;Соловьёва;Алиса;Денисовна;Комарова Юлия Олеговна;Начальник отдела;07;551089;Финансы;1;00000171;КПК Запад;R005;0;2;07551089
61360390445125752454;61360390445125752454;Гусева;Алёна;Витальевна;Сидоров Александр Владимирович;Главный специалист;09;604916;Операционный;0;00000172;КПК Юг;R004;1;2;09604916
13353977677316461888;13353977677316461888;Кудрявцева;Вероника;Константиновна;Соколова Татьяна Алексеевна;Руководитель группы;02;1137;Финансы;1;00000173;КПК Запад;R002;0;2;02113700
20391356651626719166;20391356651626719166;Воробьев;Георгий;Викторович;Баранова Светлана Олеговна;Консультант;10;910264;Розничный;1;00000174;КПК Центр;R005;0;1;10910264
20100648521345820773;20100648521345820773;Сидорова;Виктория;Дмитриевна;Егорова Полина Юрьевна;Главный специалист;10;419343;Финансы;1;00000175;КПК Юг;R008;0;2;10419343
55817319738084929177;55817319738084929177;Беляева;Марина;Денисовна;Сидорова Арина Аркадьевна;Аналитик;11;293061;Розничный;0;00000176;КПК Запад;R002;1;2;11293061
98640894706379897918;98640894706379897918;Ильин;Даниил;Константинович;Васильева Елена Владимировна;Руководитель группы;05;7018;Финансы;0;00000177;КПК Восток;R007;0;1;05701800
50746189080801817505;50746189080801817505;Макарова;Елизавета;Степановна;Морозова Алёна Григорьевна;Менеджер;05;6004;Технологии;1;00000178;КПК Центр;R001;1;2;05600400
82999439213363870801;82999439213363870801;Беляев;Руслан;Константинович;Тарасова Ксения Денисовна;Менеджер;01;695960;Операционный;1;00000179;КПК Юг;R004;0;1;01695960
45011887417406478179;45011887417406478179;Богданова;Мария;Вадимовна;Федорова Юлия Фёдоровна;Менеджер;07;944100;Корпоративный;1;00000180;КПК Запад;R011;0;2;07944100
40658882205010664583;40658882205010664583;Орлова;Мария;Викторовна;Егорова Наталья Сергеевна;Главный специалист;05;9134;Операционный;1;00000181;КПК Юг;R004;0;2;05913400
07788838026060945635;07788838026060945635;Козлов;Владимир;Семенович;Беляева Алина Алексеевна;Бизнес-архитектор;06;3959;Корпоративный;1;00000182;КПК Восток;R002;1;1;06395900
94123674796482260877;94123674796482260877;Макаров;Дмитрий;Степанович;Морозов Константин Георгиевич;Эксперт;03;9359;Корпоративный;1;00000183;КПК Восток;R009;0;1;03935900
91493259657133693939;91493259657133693939;Макарова;Валерия;Вадимовна;Кузнецова Арина Владимировна;Аналитик;04;3158;Финансы;1;00000184;КПК Север;R007;0;2;04315800
